IDComentario,curtidas,rating,dataVisita,dataPublicacao,comentario,titulo,URL,critico,monitorado,opiniaoExtraida,proprioRestaurante,comentarioRespondido,IDDispositivoFK,IDFonteFK,IDHashtagFK,IDIdiomaFK,IDUsuarioFK,IDRestauranteFK,IDPostFK,IDComentarioFonte,IDConfiguracaoColetaFK,IDPostagemFonte,dataUpdateCriticidade,dataColeta
586989,NULL,5.0,"2025-07-18 00:00:00","2025-07-18 00:00:00",,NULL,https://www.ifood.com.br/delivery/recife-pe/pizzaria-atlantico---gracas-gracas,-1,0,1,0,0,NULL,8,NULL,1,11307,254,NULL,"fabio2025-07-18 00:00:00",1,NULL,NULL,"2025-07-20 06:07:57"
586990,NULL,5.0,"2025-07-13 00:00:00","2025-07-13 00:00:00",,NULL,https://www.ifood.com.br/delivery/recife-pe/pizzaria-atlantico---gracas-gracas,-1,0,1,0,0,NULL,8,NULL,1,111536,254,NULL,"nathalia2025-07-13 00:00:00",1,NULL,NULL,"2025-07-20 06:07:57"
586991,NULL,5.0,"2025-07-15 00:00:00","2025-07-15 00:00:00",,NULL,https://www.ifood.com.br/delivery/recife-pe/pizzaria-atlantico---gracas-gracas,-1,0,1,0,0,NULL,8,NULL,1,61568,254,NULL,"eduarda2025-07-15 00:00:00",1,NULL,NULL,"2025-07-20 06:07:57"
586992,NULL,5.0,"2025-07-13 00:00:00","2025-07-13 00:00:00",,NULL,https://www.ifood.com.br/delivery/recife-pe/pizzaria-atlantico---gracas-gracas,-1,0,1,0,0,NULL,8,NULL,1,224628,254,NULL,"alane2025-07-13 00:00:00",1,NULL,NULL,"2025-07-20 06:07:57"
586995,0,NULL,"2025-07-13 12:58:27","2025-07-13 12:58:27","Quando será que aqui em Piedade, vai começar a funcionar👏👏👏",NULL,https://www.facebook.com/grupoatlantico/posts/pfbid0wGbfM4qZfbHTwxmFJvfLMuVQ9qvWg3Y57hBH1o97SifERXJH9CrJX8FJdJUgi8qml?comment_id=731341519593380,0,1,1,0,0,NULL,2,NULL,1,340434,253,39916,Y29tbWVudDoxMTM3MzQyMjUxNzU4MTUyXzczMTM0MTUxOTU5MzM4MA==,1,NULL,"2025-07-20 08:00:13","2025-07-20 07:21:44"
586996,2,NULL,"2025-06-26 12:14:03","2025-06-26 12:14:03",,NULL,https://www.facebook.com/grupoatlantico/posts/pfbid0RHKPN9HkccXYYxDYZRrwPThcfCnaScvCxoUYMURGHJbJ453suC4Rzp7yQHQNfpGzl?comment_id=1062916779352208,-1,0,1,0,0,NULL,2,NULL,1,340435,253,39338,Y29tbWVudDoxMTI2MjYwNzEyODY2MzA2XzEwNjI5MTY3NzkzNTIyMDg=,1,NULL,NULL,"2025-07-20 07:21:44"
586997,2,NULL,"2025-06-26 12:13:52","2025-06-26 12:13:52","Mas é Limeira essas vaga",NULL,https://www.facebook.com/grupoatlantico/posts/pfbid0RHKPN9HkccXYYxDYZRrwPThcfCnaScvCxoUYMURGHJbJ453suC4Rzp7yQHQNfpGzl?comment_id=1266957168203610,0,1,1,0,0,NULL,2,NULL,1,340435,253,39338,Y29tbWVudDoxMTI2MjYwNzEyODY2MzA2XzEyNjY5NTcxNjgyMDM2MTA=,1,NULL,"2025-07-20 08:00:14","2025-07-20 07:21:44"
587024,0,5.0,"2025-07-19 18:20:11","2025-07-19 18:20:11","Comida gostosa",NULL,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT25wd2MybERhMEZqTWpFMlRFbHFhRUZtUm0xTmIxRRAB!2m1!1s0x0:0xd12dc3c3931b311d!3m1!1s2@1:CAIQACodChtycF9oOnpwc2lDa0FjMjE2TElqaEFmRm1Nb1E%7C0cTy6QA5JGq%7C?hl=pt-BR,3,1,1,0,0,NULL,6,NULL,1,340453,252,NULL,108692521391364061997,1,NULL,"2025-07-20 14:00:16","2025-07-20 13:13:57"
587025,0,5.0,"2025-07-20 07:11:53","2025-07-20 07:11:53",,NULL,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2toTGN6bG1lbXBFUjAxdFpEQTVUa1JCWjBKaWFrRRAB!2m1!1s0x0:0xea3441bcb240a813!3m1!1s2@1:CAIQACodChtycF9oOkhLczlmempER01tZDA5TkRBZ0JiakE%7C0cU8Ptmv2X1%7C?hl=pt-BR,-1,0,1,0,0,NULL,6,NULL,1,340454,253,NULL,100899803181768497700,1,NULL,NULL,"2025-07-20 13:14:27"
587026,0,5.0,"2025-07-19 23:46:09","2025-07-19 23:46:09",,NULL,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2xOa2JGbGtkVjgxYUhGVWNuUXdNM05zVUhWaU5sRRAB!2m1!1s0x0:0xea3441bcb240a813!3m1!1s2@1:CAIQACodChtycF9oOlNkbFlkdV81aHFUcnQwM3NsUHViNlE%7C0cU1t00sBuG%7C?hl=pt-BR,-1,0,1,0,0,NULL,6,NULL,1,169155,253,NULL,115970329671787513024,1,NULL,NULL,"2025-07-20 13:14:27"
587027,0,5.0,"2025-07-19 14:31:24","2025-07-19 14:31:24",,NULL,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2pkbVNIQTRjVWhsVkhCU1JtWlRWWEphU2pabGFVRRAB!2m1!1s0x0:0xea3441bcb240a813!3m1!1s2@1:CAIQACodChtycF9oOjdmSHA4cUhlVHBSRmZTVXJaSjZlaUE%7C0cTukwb0b-S%7C?hl=pt-BR,-1,0,1,0,0,NULL,6,NULL,1,56045,253,NULL,103868630953882012578,1,NULL,NULL,"2025-07-20 13:14:27"
587028,0,5.0,"2025-07-20 12:02:50","2025-07-20 12:02:50","Uma das melhores, tanto no sabor, quanto no atendimento",NULL,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT21jeGFGVnZPVlZUU1UwNFQzQkJXVTlKWm05bGVWRRAB!2m1!1s0x0:0x13ad0b9d16d8e5a0!3m1!1s2@1:CAIQACodChtycF9oOmcxaFVvOVVTSU04T3BBWU9JZm9leVE%7C0cUCfeYk6Gi%7C?hl=pt-BR,0,1,1,0,0,NULL,6,NULL,1,340455,254,NULL,104251229317174754159,1,NULL,"2025-07-20 14:00:17","2025-07-20 13:15:05"
587029,0,5.0,"2025-07-19 20:34:56","2025-07-19 20:34:56",,NULL,https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2s1eFFWVjZUalF0YzJWS2NtTkRWVmxKU1d0cmRWRRAB!2m1!1s0x0:0x13ad0b9d16d8e5a0!3m1!1s2@1:CAIQACodChtycF9oOk5xQVV6TjQtc2VKcmNDVVlJSWtrdVE%7C0cU-4kGhcj_%7C?hl=pt-BR,-1,0,1,0,0,NULL,6,NULL,1,340456,254,NULL,108085162045215947124,1,NULL,NULL,"2025-07-20 13:15:05"
587054,NULL,5.0,"2025-07-19 00:00:00","2025-07-19 00:00:00",,NULL,https://www.ifood.com.br/delivery/recife-pe/pizzaria-atlantico---piedade-piedade,-1,0,1,0,0,NULL,8,NULL,1,139136,251,NULL,"gláucia2025-07-19 00:00:00",1,NULL,NULL,"2025-07-20 18:05:24"
587055,NULL,5.0,"2025-07-19 00:00:00","2025-07-19 00:00:00",,NULL,https://www.ifood.com.br/delivery/recife-pe/pizzaria-atlantico---piedade-piedade,-1,0,1,0,0,NULL,8,NULL,1,136250,251,NULL,"michella2025-07-19 00:00:00",1,NULL,NULL,"2025-07-20 18:05:24"
587056,NULL,5.0,"2025-07-19 00:00:00","2025-07-19 00:00:00",,NULL,https://www.ifood.com.br/delivery/recife-pe/pizzaria-atlantico---ipsep-ipsep,-1,0,1,0,0,NULL,8,NULL,1,112015,252,NULL,"shirley2025-07-19 00:00:00",1,NULL,NULL,"2025-07-20 18:05:38"
587057,NULL,5.0,"2025-07-18 00:00:00","2025-07-18 00:00:00",,NULL,https://www.ifood.com.br/delivery/recife-pe/pizzaria-atlantico---ipsep-ipsep,-1,0,1,0,0,NULL,8,NULL,1,128800,252,NULL,"daniely2025-07-18 00:00:00",1,NULL,NULL,"2025-07-20 18:05:38"
587058,NULL,5.0,"2025-07-19 00:00:00","2025-07-19 00:00:00",,NULL,https://www.ifood.com.br/delivery/recife-pe/pizzaria-atlantico---gracas-gracas,-1,0,1,0,0,NULL,8,NULL,1,224245,254,NULL,"dioclecio2025-07-19 00:00:00",1,NULL,NULL,"2025-07-20 18:05:52"
587059,NULL,5.0,"2025-07-12 00:00:00","2025-07-12 00:00:00",,NULL,https://www.ifood.com.br/delivery/recife-pe/pizzaria-atlantico---gracas-gracas,-1,0,1,0,0,NULL,8,NULL,1,194493,254,NULL,"catarine2025-07-12 00:00:00",1,NULL,NULL,"2025-07-20 18:05:52"
587060,NULL,3.0,"2025-07-19 00:00:00","2025-07-19 00:00:00",,NULL,https://www.ifood.com.br/delivery/recife-pe/pizzaria-atlantico---gracas-gracas,-1,0,1,0,0,NULL,8,NULL,1,15627,254,NULL,"andré2025-07-19 00:00:00",1,NULL,NULL,"2025-07-20 18:05:52"
587061,NULL,5.0,"2025-07-19 00:00:00","2025-07-19 00:00:00",,NULL,https://www.ifood.com.br/delivery/recife-pe/pizzaria-atlantico---gracas-gracas,-1,0,1,0,0,NULL,8,NULL,1,21439,254,NULL,"gabriel2025-07-19 00:00:00",1,NULL,NULL,"2025-07-20 18:05:52"
587062,NULL,5.0,"2025-07-19 00:00:00","2025-07-19 00:00:00",,NULL,https://www.ifood.com.br/delivery/recife-pe/pizzaria-atlantico---gracas-gracas,-1,0,1,0,0,NULL,8,NULL,1,22459,254,NULL,"gustavo2025-07-19 00:00:00",1,NULL,NULL,"2025-07-20 18:05:52"
587063,NULL,5.0,"2025-07-19 00:00:00","2025-07-19 00:00:00",,NULL,https://www.ifood.com.br/delivery/recife-pe/pizzaria-atlantico---gracas-gracas,-1,0,1,0,0,NULL,8,NULL,1,43322,254,NULL,"franklin2025-07-19 00:00:00",1,NULL,NULL,"2025-07-20 18:05:52"
587064,NULL,5.0,"2025-07-19 00:00:00","2025-07-19 00:00:00",,NULL,https://www.ifood.com.br/delivery/recife-pe/pizzaria-atlantico---gracas-gracas,-1,0,1,0,0,NULL,8,NULL,1,128020,254,NULL,"suely2025-07-19 00:00:00",1,NULL,NULL,"2025-07-20 18:05:52"
587076,NULL,5.0,"2025-07-19 00:00:00","2025-07-19 00:00:00",,NULL,https://www.ifood.com.br/delivery/recife-pe/pizzaria-atlantico---piedade-piedade,-1,0,1,0,0,NULL,8,NULL,1,21830,251,NULL,"eduardo2025-07-19 00:00:00",1,NULL,NULL,"2025-07-20 21:07:56"
587077,NULL,5.0,"2025-07-16 00:00:00","2025-07-16 00:00:00",,NULL,https://www.ifood.com.br/delivery/recife-pe/pizzaria-atlantico---piedade-piedade,-1,0,1,0,0,NULL,8,NULL,1,24201,251,NULL,"marcela2025-07-16 00:00:00",1,NULL,NULL,"2025-07-20 21:07:56"
587078,NULL,5.0,"2025-07-12 00:00:00","2025-07-12 00:00:00",,NULL,https://www.ifood.com.br/delivery/recife-pe/pizzaria-atlantico---piedade-piedade,-1,0,1,0,0,NULL,8,NULL,1,111739,251,NULL,"rosana2025-07-12 00:00:00",1,NULL,NULL,"2025-07-20 21:07:56"
587079,NULL,3.0,"2025-07-13 00:00:00","2025-07-13 00:00:00","Muitooooooo salgada! Muito mesmo.",NULL,https://www.ifood.com.br/delivery/recife-pe/pizzaria-atlantico---ipsep-ipsep,3,1,1,0,1,NULL,8,NULL,1,100042,252,NULL,"dulce2025-07-13 00:00:00",1,NULL,"2025-07-20 22:00:10","2025-07-20 21:08:24"
587080,NULL,5.0,"2025-07-19 00:00:00","2025-07-19 00:00:00",,NULL,https://www.ifood.com.br/delivery/recife-pe/pizzaria-atlantico---ipsep-ipsep,-1,0,1,0,0,NULL,8,NULL,1,128841,252,NULL,"taisa2025-07-19 00:00:00",1,NULL,NULL,"2025-07-20 21:08:24"
587081,NULL,5.0,"2025-07-19 00:00:00","2025-07-19 00:00:00",,NULL,https://www.ifood.com.br/delivery/recife-pe/pizzaria-atlantico---ipsep-ipsep,-1,0,1,0,0,NULL,8,NULL,1,21464,252,NULL,"felipe2025-07-19 00:00:00",1,NULL,NULL,"2025-07-20 21:08:24"
587082,NULL,5.0,"2025-07-19 00:00:00","2025-07-19 00:00:00",,NULL,https://www.ifood.com.br/delivery/recife-pe/pizzaria-atlantico---ipsep-ipsep,-1,0,1,0,0,NULL,8,NULL,1,29093,252,NULL,"carolina2025-07-19 00:00:00",1,NULL,NULL,"2025-07-20 21:08:24"
587083,NULL,5.0,"2025-07-14 00:00:00","2025-07-14 00:00:00","Bom bom",NULL,https://www.ifood.com.br/delivery/recife-pe/pizzaria-atlantico---gracas-gracas,3,1,1,0,0,NULL,8,NULL,1,340462,254,NULL,"marize2025-07-14 00:00:00",1,NULL,"2025-07-20 22:00:10","2025-07-20 21:08:50"
587084,NULL,5.0,"2025-07-12 00:00:00","2025-07-12 00:00:00","Poderia vir com menos molho. Mas a qualidade eh excelente. Obrigada, atlântico!! ☺️",NULL,https://www.ifood.com.br/delivery/recife-pe/pizzaria-atlantico---gracas-gracas,0,1,1,0,0,NULL,8,NULL,1,81216,254,NULL,"clara2025-07-12 00:00:00",1,NULL,"2025-07-20 22:00:12","2025-07-20 21:08:50"
587106,0,NULL,"2025-07-20 15:10:02","2025-07-20 15:10:02","Excelente 👏",NULL,https://www.instagram.com/p/DMTYePDOG3Z/,3,1,1,0,0,NULL,3,NULL,1,223865,253,40234,17986064195696664,1,NULL,"2025-07-21 07:00:16","2025-07-21 06:03:36"
587157,NULL,5.0,"2025-07-19 00:00:00","2025-07-19 00:00:00",,NULL,https://www.ifood.com.br/delivery/recife-pe/pizzaria-atlantico---piedade-piedade,-1,0,1,0,0,NULL,8,NULL,1,151657,251,NULL,"gessyca2025-07-19 00:00:00",1,NULL,NULL,"2025-07-21 06:07:31"
587158,NULL,4.0,"2025-07-19 00:00:00","2025-07-19 00:00:00",,NULL,https://www.ifood.com.br/delivery/recife-pe/pizzaria-atlantico---piedade-piedade,-1,0,1,0,0,NULL,8,NULL,1,50463,251,NULL,"patricia2025-07-19 00:00:00",1,NULL,NULL,"2025-07-21 06:07:31"
587159,NULL,5.0,"2025-07-19 00:00:00","2025-07-19 00:00:00",,NULL,https://www.ifood.com.br/delivery/recife-pe/pizzaria-atlantico---piedade-piedade,-1,0,1,0,0,NULL,8,NULL,1,14681,251,NULL,"miguel2025-07-19 00:00:00",1,NULL,NULL,"2025-07-21 06:07:31"
587160,NULL,5.0,"2025-07-19 00:00:00","2025-07-19 00:00:00",,NULL,https://www.ifood.com.br/delivery/recife-pe/pizzaria-atlantico---piedade-piedade,-1,0,1,0,0,NULL,8,NULL,1,224634,251,NULL,"eloah2025-07-19 00:00:00",1,NULL,NULL,"2025-07-21 06:07:31"
587161,NULL,5.0,"2025-07-19 00:00:00","2025-07-19 00:00:00",,NULL,https://www.ifood.com.br/delivery/recife-pe/pizzaria-atlantico---piedade-piedade,-1,0,1,0,0,NULL,8,NULL,1,111232,251,NULL,"humberto2025-07-19 00:00:00",1,NULL,NULL,"2025-07-21 06:07:31"
587162,NULL,5.0,"2025-07-19 00:00:00","2025-07-19 00:00:00",,NULL,https://www.ifood.com.br/delivery/recife-pe/pizzaria-atlantico---piedade-piedade,-1,0,1,0,0,NULL,8,NULL,1,50926,251,NULL,"vitória2025-07-19 00:00:00",1,NULL,NULL,"2025-07-21 06:07:31"
587163,NULL,5.0,"2025-07-20 00:00:00","2025-07-20 00:00:00",,NULL,https://www.ifood.com.br/delivery/recife-pe/pizzaria-atlantico---ipsep-ipsep,-1,0,1,0,0,NULL,8,NULL,1,112100,252,NULL,"wilson2025-07-20 00:00:00",1,NULL,NULL,"2025-07-21 06:07:47"
587164,NULL,5.0,"2025-07-15 00:00:00","2025-07-15 00:00:00",,NULL,https://www.ifood.com.br/delivery/recife-pe/pizzaria-atlantico---ipsep-ipsep,-1,0,1,0,0,NULL,8,NULL,1,27877,252,NULL,"victória2025-07-15 00:00:00",1,NULL,NULL,"2025-07-21 06:07:47"
587165,NULL,5.0,"2025-07-16 00:00:00","2025-07-16 00:00:00",,NULL,https://www.ifood.com.br/delivery/recife-pe/pizzaria-atlantico---ipsep-ipsep,-1,0,1,0,0,NULL,8,NULL,1,9317,252,NULL,"fernando2025-07-16 00:00:00",1,NULL,NULL,"2025-07-21 06:07:47"
587166,NULL,5.0,"2025-07-19 00:00:00","2025-07-19 00:00:00",,NULL,https://www.ifood.com.br/delivery/recife-pe/pizzaria-atlantico---ipsep-ipsep,-1,0,1,0,0,NULL,8,NULL,1,224942,252,NULL,"karita2025-07-19 00:00:00",1,NULL,NULL,"2025-07-21 06:07:47"
